PetID,Date,ProcedureType,ProcedureSubCode,procedurecode,
D4-3402,42732,GROOMING,01,GROOMING01,
E2-1984,42732,GROOMING,01,GROOMING01,
D3-9673,42732,GROOMING,01,GROOMING01,
B5-7268,42732,GROOMING,01,GROOMING01,
B6-6442,42732,GROOMING,01,GROOMING01,
A3-6679,42732,GENERAL SURGERIES,03,GENERAL SURGERIES03,
E1-4929,42733,GENERAL SURGERIES,07,GENERAL SURGERIES07,
F9-5921,42733,VACCINATIONS,05,VACCINATIONS05,
C7-8342,42733,GENERAL SURGERIES,17,GENERAL SURGERIES17,
B7-8911,42734,VACCINATIONS,05,VACCINATIONS05,
B9-8490,42734,VACCINATIONS,05,VACCINATIONS05,
A4-2573,42734,VACCINATIONS,05,VACCINATIONS05,
B3-8317,42734,VACCINATIONS,05,VACCINATIONS05,
C5-4291,42734,ORTHOPEDIC,03,ORTHOPEDIC03,
C6-3299,42735,VACCINATIONS,05,VACCINATIONS05,
A1-3879,42735,VACCINATIONS,05,VACCINATIONS05,
